Zip Code,1 under 25K,25K under 50K,50K under 75K,75K under 100K,100K under 200K,200K or more
93516,3562.0,4635.0,6944.0,4935.0,7269.0,
93517,2072.0,3414.0,3329.0,2923.0,7050.0,
93518,2071.0,3548.0,4070.0,3142.0,8036.0,
93523,3648.0,14695.0,15255.0,12404.0,21479.0,
93526,1540.0,3256.0,3485.0,3950.0,4168.0,
93527,3886.0,6378.0,9944.0,9217.0,22700.0,
93531,749.0,1591.0,2158.0,2260.0,7742.0,24534.0
93532,5446.0,9900.0,12780.0,14345.0,26935.0,
93534,96881.0,136011.0,104886.0,68970.0,85644.0,32432.0
93535,172818.0,243451.0,194522.0,128531.0,148010.0,17735.0
93536,111158.0,195688.0,247104.0,264208.0,552324.0,168330.0
93543,30758.0,42636.0,36368.0,25472.0,44793.0,
93544,2229.0,2726.0,3984.0,3320.0,8639.0,
93545,4355.0,7772.0,7405.0,6301.0,12652.0,
93546,25136.0,43348.0,30487.0,25546.0,52546.0,37879.0
93550,186036.0,258057.0,188028.0,120500.0,123087.0,11544.0
93551,85010.0,150075.0,194739.0,219381.0,532312.0,197697.0
93552,81555.0,139577.0,131458.0,91973.0,102491.0,8216.0
93553,3953.0,5905.0,6526.0,5801.0,14275.0,
93555,54585.0,102126.0,138732.0,137623.0,258248.0,59394.0
93560,36096.0,65146.0,70897.0,66393.0,107475.0,14411.0
93561,46231.0,76305.0,110870.0,114068.0,222542.0,58351.0
93562,3136.0,3706.0,7311.0,5421.0,6475.0,
93591,16236.0,20508.0,15068.0,10618.0,11342.0,
93601,4662.0,6446.0,7650.0,7494.0,15380.0,
93602,6691.0,11266.0,15002.0,14227.0,25238.0,6239.0
93604,1676.0,3271.0,2568.0,3193.0,9551.0,
93608,4687.0,6715.0,1490.0,,,
93609,17456.0,23025.0,12351.0,10206.0,9561.0,21407.0
93610,40708.0,61322.0,44008.0,31977.0,51458.0,29749.0
93611,72328.0,140031.0,186752.0,203401.0,423857.0,167826.0
93612,87032.0,139326.0,103721.0,70381.0,82299.0,17609.0
93614,21269.0,40520.0,49931.0,45732.0,77055.0,30115.0
93615,23602.0,17473.0,5816.0,5064.0,,
93616,9001.0,10213.0,4167.0,2462.0,5658.0,
93618,87670.0,97592.0,59423.0,37065.0,37969.0,14451.0
93619,35609.0,67216.0,109863.0,135516.0,430092.0,411561.0
93620,21125.0,36117.0,23699.0,14321.0,17359.0,9959.0
93621,877.0,1790.0,5767.0,,,
93622,28516.0,42433.0,18294.0,9253.0,10380.0,37283.0
93625,18137.0,28940.0,24175.0,19549.0,30896.0,12484.0
93626,2444.0,4538.0,4915.0,5317.0,10844.0,82946.0
93628,686.0,3062.0,,,,0.0
93630,46794.0,70858.0,49599.0,31143.0,42944.0,23078.0
93631,33317.0,58915.0,58154.0,51323.0,96719.0,80973.0
93635,89411.0,147984.0,129266.0,90079.0,118062.0,42241.0
93636,19086.0,37353.0,46511.0,53143.0,98826.0,53025.0
93637,88165.0,138785.0,110330.0,82142.0,104556.0,63618.0
93638,193181.0,152871.0,80706.0,43881.0,52092.0,18289.0
93640,58355.0,47919.0,11901.0,13429.0,,
93641,881.0,1385.0,4618.0,,,
93643,6174.0,11872.0,11777.0,10971.0,18961.0,
93644,21440.0,35292.0,33051.0,28749.0,43456.0,32364.0
93645,528.0,1184.0,8802.0,,,
93646,32483.0,30241.0,10689.0,4225.0,18278.0,
93647,39797.0,34249.0,14848.0,5546.0,8535.0,
93648,58140.0,50869.0,17911.0,8191.0,6908.0,
93650,12725.0,16005.0,7304.0,4134.0,10972.0,
93651,3359.0,6205.0,7847.0,8793.0,17460.0,15224.0
93652,2643.0,6291.0,,,,0.0
93653,1879.0,3836.0,3075.0,4395.0,8153.0,
93654,93458.0,108221.0,76059.0,57256.0,82911.0,36305.0
93656,14632.0,26765.0,14939.0,9088.0,7885.0,11296.0
93657,88416.0,125168.0,99202.0,72997.0,113544.0,70678.0
93660,14299.0,21308.0,14383.0,,,
93662,93738.0,112383.0,72472.0,48899.0,58886.0,31688.0
93664,1549.0,2730.0,3431.0,3331.0,9327.0,7126.0
93667,3902.0,8364.0,9303.0,11052.0,17012.0,
93668,2756.0,5300.0,2683.0,7462.0,,
93669,1277.0,,3567.0,,,
93675,6520.0,12427.0,13942.0,11520.0,16324.0,
93701,33626.0,19335.0,5285.0,5655.0,,
93702,141825.0,121682.0,43006.0,14958.0,18209.0,
93703,88042.0,100220.0,49096.0,23039.0,21012.0,
93704,63793.0,107746.0,98569.0,75947.0,135081.0,115765.0
93705,97010.0,126415.0,84024.0,45277.0,44612.0,
93706,111784.0,105111.0,44908.0,27340.0,32166.0,32251.0
93710,66523.0,104407.0,98457.0,77808.0,96907.0,23696.0
93711,67592.0,136061.0,149914.0,153959.0,373071.0,700443.0
93720,72155.0,147597.0,194821.0,204475.0,478636.0,345367.0
93721,11888.0,10911.0,5601.0,3417.0,5785.0,10915.0
93722,165653.0,291547.0,269611.0,201999.0,255873.0,94637.0
93723,15594.0,30814.0,29632.0,32594.0,54734.0,33129.0
93725,71290.0,85407.0,47296.0,25467.0,27110.0,23943.0
93726,109410.0,149890.0,94217.0,54567.0,49899.0,
93727,158482.0,242391.0,203342.0,149543.0,180803.0,80047.0
93728,42948.0,60922.0,35235.0,17999.0,20453.0,
93730,10921.0,21362.0,36209.0,42490.0,139007.0,256530.0
93901,62972.0,101612.0,98549.0,79771.0,168492.0,123728.0
93905,299128.0,255355.0,115134.0,56483.0,58553.0,9705.0
93906,146290.0,234663.0,199168.0,150635.0,215789.0,46675.0
93907,41260.0,76460.0,84357.0,79246.0,168938.0,79229.0
93908,18206.0,30920.0,38092.0,49233.0,201332.0,407795.0
93920,4365.0,8615.0,5372.0,1991.0,7688.0,
93923,15082.0,29960.0,39735.0,45631.0,132210.0,345731.0
93924,10820.0,19562.0,24498.0,25423.0,74942.0,123165.0
93925,5490.0,10164.0,5827.0,2673.0,11744.0,
93926,28286.0,47602.0,33202.0,21053.0,24251.0,13745.0
93927,66661.0,74649.0,45509.0,24031.0,25902.0,21991.0
93930,60919.0,65243.0,37275.0,29555.0,42502.0,23156.0
93933,49135.0,96387.0,95661.0,69225.0,114461.0,19531.0
93940,52498.0,115266.0,145236.0,128121.0,256809.0,388512.0
93950,28987.0,65673.0,78356.0,69968.0,153786.0,202903.0
93953,4670.0,11669.0,16040.0,20443.0,70680.0,293875.0
93955,80922.0,147320.0,112510.0,83632.0,110566.0,32460.0
93960,48109.0,69865.0,52367.0,38460.0,45441.0,984069.0
94002,35462.0,82686.0,111197.0,111441.0,400813.0,697589.0
94005,7136.0,17292.0,24342.0,22651.0,79394.0,101589.0
94010,53503.0,114964.0,147905.0,145003.0,481672.0,3707220.0
94014,102029.0,235446.0,207494.0,158884.0,257847.0,74009.0
94015,119081.0,285792.0,303894.0,264849.0,504801.0,145144.0
94019,27458.0,50180.0,56530.0,53672.0,171833.0,394000.0
94020,1924.0,4711.0,7607.0,8066.0,23468.0,26931.0
94021,1102.0,,6149.0,,,
94022,18721.0,35178.0,49326.0,55537.0,252012.0,3171259.0
94024,20350.0,34968.0,49346.0,66620.0,300621.0,2322363.0
94025,50854.0,114988.0,133666.0,129756.0,493349.0,3176039.0
94027,6435.0,10460.0,14097.0,14416.0,67754.0,3008207.0
94028,7070.0,12328.0,15936.0,19429.0,84611.0,1475602.0
94030,35297.0,81058.0,96465.0,94938.0,294729.0,304528.0
94038,5151.0,9621.0,10633.0,9983.0,40389.0,44500.0
94040,50654.0,106424.0,108125.0,131399.0,430738.0,858337.0
94041,23531.0,48795.0,56342.0,61188.0,202157.0,429221.0
94043,43307.0,103986.0,125114.0,136215.0,445377.0,605535.0
94044,61015.0,143735.0,181334.0,190735.0,538559.0,299733.0
94060,6252.0,6628.0,5679.0,3530.0,8835.0,14401.0
94061,66168.0,136392.0,141160.0,134757.0,381975.0,479622.0
94062,34577.0,68128.0,87679.0,93090.0,350871.0,2694073.0
94063,75686.0,129582.0,96053.0,65235.0,116242.0,74697.0
94065,10046.0,26935.0,39815.0,54512.0,237015.0,713202.0
94066,83469.0,194187.0,209536.0,184973.0,429708.0,247459.0
94070,35992.0,79729.0,106269.0,122931.0,494819.0,1196486.0
94074,340.0,1016.0,6560.0,,,
94080,128486.0,286911.0,304404.0,264023.0,607667.0,331946.0
94085,41092.0,82644.0,87657.0,93307.0,265097.0,153423.0
94086,76840.0,158250.0,205037.0,223627.0,633105.0,597595.0
94087,68852.0,133719.0,172589.0,195428.0,812335.0,1471601.0
94089,37704.0,79785.0,89781.0,103168.0,247067.0,146495.0
94102,74668.0,141309.0,107818.0,73242.0,135467.0,149616.0
94103,62090.0,122145.0,101145.0,85351.0,210861.0,315049.0
94104,4094.0,9427.0,10554.0,7051.0,31327.0,314574.0
94105,7493.0,21737.0,36413.0,45847.0,166243.0,845029.0
94107,39066.0,90705.0,133809.0,149436.0,504042.0,920875.0
94108,34136.0,60079.0,54482.0,39740.0,76008.0,617394.0
94109,117935.0,279971.0,308238.0,264985.0,574684.0,1130818.0
94110,172425.0,362156.0,323129.0,270885.0,664981.0,767338.0
94111,6982.0,14432.0,18547.0,22292.0,77250.0,1314622.0
94112,204293.0,389007.0,320680.0,231615.0,427407.0,191676.0
94114,52989.0,150586.0,210736.0,210880.0,583887.0,1443811.0
94115,60396.0,148964.0,169260.0,154037.0,383495.0,2105902.0
94116,87417.0,175830.0,197395.0,181582.0,455843.0,561705.0
94117,75970.0,193148.0,226037.0,193195.0,481098.0,971499.0
94118,71656.0,160424.0,184047.0,157740.0,393326.0,1787678.0
94121,86459.0,182014.0,205302.0,174236.0,385501.0,793991.0
94122,119915.0,258699.0,282522.0,243493.0,567362.0,499900.0
94123,28372.0,90086.0,154614.0,167497.0,436544.0,2022317.0
94124,94236.0,161334.0,117573.0,71661.0,91375.0,30079.0
94127,26857.0,57107.0,72102.0,81856.0,315370.0,774310.0
94129,5250.0,13938.0,16252.0,13691.0,36895.0,332675.0
94130,5422.0,9966.0,4763.0,2420.0,6384.0,
94131,40987.0,108789.0,150983.0,157333.0,439612.0,837483.0
94132,51251.0,99767.0,106849.0,97243.0,223230.0,184328.0
94133,62499.0,111593.0,118281.0,97571.0,229776.0,779777.0
94134,104568.0,195192.0,167156.0,115024.0,187741.0,59072.0
94158,4657.0,16949.0,19105.0,21125.0,79370.0,120475.0
94301,16892.0,39794.0,54742.0,61960.0,233976.0,2653694.0
94303,90234.0,165643.0,122893.0,102271.0,331351.0,2080750.0
94304,2519.0,8651.0,18580.0,17606.0,62836.0,821484.0
94305,12064.0,34594.0,12576.0,12055.0,50506.0,551488.0
94306,32796.0,73120.0,89073.0,97031.0,377639.0,1503039.0
94401,73865.0,143747.0,140852.0,131903.0,266513.0,227517.0
94402,33917.0,74094.0,95826.0,100361.0,348329.0,1176090.0
94403,67741.0,145154.0,181789.0,177373.0,523895.0,1141393.0
94404,38140.0,90652.0,138957.0,180295.0,593896.0,768069.0
94501,115781.0,265309.0,312297.0,256634.0,585234.0,449677.0
94502,16037.0,35306.0,51329.0,65668.0,240121.0,277738.0
94503,32586.0,70951.0,80398.0,74886.0,191696.0,54415.0
94505,15261.0,35251.0,51648.0,64690.0,200749.0,118542.0
94506,19016.0,32995.0,46666.0,64901.0,350670.0,1683473.0
94507,15413.0,27978.0,35470.0,46868.0,212743.0,1398835.0
94508,4938.0,11489.0,10838.0,10863.0,23709.0,33888.0
94509,139770.0,252369.0,234915.0,194713.0,299979.0,58523.0
94510,44235.0,91347.0,113986.0,128476.0,411826.0,269221.0
94513,82703.0,145118.0,201503.0,250294.0,691655.0,271309.0
94514,2723.0,5320.0,3328.0,4580.0,17260.0,
94515,17057.0,32665.0,28859.0,19021.0,41464.0,83866.0
94517,15717.0,30028.0,40855.0,58028.0,241793.0,222467.0
94518,50086.0,104273.0,110892.0,111416.0,288683.0,152105.0
94519,34998.0,77268.0,88775.0,89163.0,159799.0,31254.0
94520,101180.0,177435.0,120535.0,88569.0,105671.0,39383.0
94521,68403.0,147008.0,184868.0,194848.0,519493.0,227126.0
94523,54711.0,117543.0,158116.0,166131.0,460241.0,302374.0
94525,6471.0,14985.0,16778.0,13548.0,31943.0,8280.0
94526,36100.0,67562.0,105444.0,123355.0,552865.0,1226531.0
94530,42871.0,100138.0,127576.0,114877.0,315694.0,232686.0
94531,66770.0,137083.0,162833.0,182802.0,405955.0,108143.0
94533,156162.0,288669.0,265657.0,212390.0,344023.0,84874.0
94534,50864.0,106074.0,151451.0,179822.0,517010.0,348806.0
94535,18963.0,22356.0,14984.0,11709.0,12447.0,
94536,105552.0,223321.0,267423.0,283885.0,823851.0,574182.0
94538,109199.0,230795.0,265458.0,260943.0,640191.0,279815.0
94539,50417.0,93895.0,130220.0,161234.0,805682.0,1857398.0
94541,141273.0,284030.0,243753.0,169131.0,272540.0,65898.0
94542,18623.0,40645.0,49716.0,45264.0,139094.0,143572.0
94544,174489.0,339456.0,286448.0,197778.0,292173.0,103418.0
94545,65258.0,142022.0,143755.0,112375.0,207310.0,84573.0
94546,76076.0,171136.0,211218.0,197027.0,476834.0,205212.0
94547,35463.0,86731.0,117596.0,123189.0,316149.0,109089.0
94549,30495.0,62204.0,85970.0,96434.0,418502.0,1616812.0
94550,64486.0,128002.0,159269.0,201722.0,743212.0,769789.0
94551,69297.0,135090.0,157671.0,175063.0,507412.0,225504.0
94552,16491.0,31787.0,46352.0,61296.0,274285.0,279466.0
94553,80989.0,177195.0,229574.0,228138.0,568753.0,288074.0
94555,41907.0,85611.0,112772.0,138332.0,490916.0,406811.0
94556,15172.0,29148.0,47667.0,56423.0,236628.0,762888.0
94558,137609.0,268856.0,275395.0,242607.0,576358.0,643241.0
94559,64382.0,127106.0,105617.0,88805.0,168491.0,135755.0
94560,83702.0,173658.0,186174.0,170611.0,400590.0,161628.0
94561,63324.0,123913.0,149569.0,161187.0,317987.0,57840.0
94563,18457.0,32555.0,47329.0,56963.0,281799.0,1616617.0
94564,35931.0,79715.0,98053.0,91398.0,192031.0,48281.0
94565,196056.0,368399.0,325436.0,258045.0,374942.0,68203.0
94566,53581.0,98759.0,129996.0,152638.0,646223.0,1647134.0
94567,1481.0,2422.0,2513.0,2237.0,90865.0,
94568,52666.0,116564.0,174440.0,205191.0,705224.0,569361.0
94571,16514.0,34982.0,43207.0,42231.0,67273.0,22248.0
94572,17817.0,34225.0,37428.0,36342.0,60848.0,14463.0
94574,16527.0,35167.0,30745.0,30005.0,82624.0,306566.0
94576,447.0,8516.0,,,,
94577,97883.0,216639.0,216860.0,180303.0,334438.0,171592.0
94578,91784.0,187955.0,163211.0,106491.0,153171.0,35144.0
94579,44688.0,91828.0,99903.0,84123.0,150400.0,40215.0
94580,56037.0,124561.0,138699.0,118002.0,176740.0,21830.0
94582,27637.0,59269.0,85440.0,119305.0,669159.0,1097349.0
94583,44947.0,95840.0,143974.0,173135.0,739425.0,1821854.0
94585,53280.0,116540.0,134541.0,117954.0,182162.0,30093.0
94586,1788.0,4109.0,4880.0,5230.0,14697.0,24601.0
94587,134005.0,265825.0,279494.0,260362.0,637698.0,422813.0
94588,36885.0,76350.0,113267.0,141072.0,544228.0,737272.0
94589,68239.0,138224.0,125518.0,90271.0,105431.0,22134.0
94590,92785.0,160339.0,128443.0,88411.0,124143.0,30134.0
94591,99913.0,212802.0,252893.0,228706.0,510546.0,166378.0
94592,886.0,2268.0,3310.0,3487.0,9766.0,6448.0
94595,32161.0,70485.0,96146.0,90679.0,240908.0,275105.0
94596,35850.0,83424.0,101586.0,92630.0,280259.0,1848910.0
94597,34416.0,83076.0,113762.0,108828.0,309644.0,260662.0
94598,31973.0,69133.0,101468.0,122928.0,464127.0,790214.0
94599,7396.0,15578.0,16120.0,11860.0,24647.0,43155.0
94601,134833.0,211097.0,123457.0,63957.0,72683.0,20774.0
94602,52307.0,116023.0,124777.0,112355.0,304940.0,260555.0
94603,89946.0,150901.0,100594.0,47216.0,40266.0,6082.0
94605,95971.0,171464.0,174498.0,136849.0,276053.0,110749.0
94606,106406.0,177905.0,119335.0,61205.0,85166.0,31312.0
94607,65009.0,94016.0,75305.0,63662.0,109472.0,72431.0
94608,69641.0,127484.0,127944.0,110877.0,193882.0,109464.0
94609,58559.0,111550.0,91422.0,61593.0,130826.0,70853.0
94610,56449.0,158274.0,182499.0,138848.0,309467.0,550245.0
94611,53298.0,129898.0,157938.0,151588.0,537279.0,1768443.0
94612,37940.0,74048.0,60939.0,40374.0,68466.0,64688.0
94618,19705.0,53361.0,67213.0,78954.0,265862.0,712276.0
94619,51163.0,103979.0,110021.0,94921.0,235173.0,228431.0
94621,86193.0,121295.0,71612.0,26805.0,26414.0,
94702,35902.0,73697.0,81643.0,68990.0,148574.0,58612.0
94703,44051.0,85750.0,78345.0,70612.0,154070.0,93194.0
94704,29192.0,46693.0,33485.0,27488.0,46681.0,52462.0
94705,23479.0,46437.0,54255.0,54625.0,169150.0,594507.0
94706,29333.0,65562.0,85116.0,80140.0,235492.0,141804.0
94707,16586.0,35234.0,46500.0,57103.0,228267.0,614845.0
94708,13391.0,28336.0,39589.0,45502.0,213869.0,468636.0
94709,23161.0,46670.0,41029.0,34319.0,85268.0,91158.0
94710,18148.0,32788.0,28779.0,24064.0,47132.0,41394.0
94801,70516.0,116857.0,77551.0,45201.0,69770.0,251892.0
94803,46465.0,100406.0,117208.0,104454.0,227766.0,85732.0
94804,90345.0,179021.0,157421.0,105773.0,153985.0,40786.0
94805,28714.0,61953.0,65773.0,54310.0,93846.0,32769.0
94806,134817.0,275689.0,235237.0,157619.0,196305.0,38395.0
94901,82615.0,143202.0,124563.0,115210.0,361917.0,936339.0
94903,46851.0,95263.0,118189.0,128268.0,389158.0,517719.0
94904,15702.0,32841.0,45190.0,48063.0,147560.0,921632.0
94920,13499.0,25698.0,34475.0,41658.0,155605.0,1754989.0
94922,1182.0,1856.0,3060.0,,8197.0,
94923,2448.0,5488.0,6034.0,4952.0,16412.0,15570.0
94924,3457.0,5911.0,4980.0,3509.0,10473.0,10484.0
94925,11653.0,26286.0,31639.0,35690.0,137083.0,370246.0
94928,84583.0,168554.0,169529.0,155675.0,252728.0,59108.0
94930,14121.0,28931.0,33955.0,36312.0,112916.0,93697.0
94931,19079.0,39619.0,43455.0,37424.0,72784.0,23633.0
94937,2063.0,4191.0,3344.0,3825.0,9972.0,18254.0
94939,8183.0,20273.0,28613.0,30249.0,86779.0,553574.0
94941,37256.0,79012.0,101916.0,110687.0,395255.0,2111612.0
94945,28437.0,57910.0,69589.0,71837.0,223755.0,281997.0
94946,1025.0,1606.0,1467.0,2234.0,6980.0,44505.0
94947,39538.0,86345.0,99196.0,100283.0,289759.0,267019.0
94949,30905.0,59559.0,67034.0,64609.0,207924.0,271849.0
94951,8761.0,16746.0,16738.0,18548.0,40840.0,40071.0
94952,59704.0,126717.0,127013.0,127376.0,301083.0,322791.0
94954,68228.0,139190.0,156943.0,165470.0,382927.0,174250.0
94956,4225.0,7755.0,7190.0,5809.0,13072.0,23777.0
94960,19976.0,38584.0,56691.0,50028.0,209497.0,508698.0
94965,28196.0,38403.0,44044.0,51061.0,156424.0,456920.0
95003,37035.0,73067.0,92061.0,104053.0,291309.0,377997.0
95004,7185.0,15680.0,16914.0,16428.0,36529.0,20249.0
95005,11277.0,20924.0,24305.0,26490.0,76791.0,40660.0
95006,14762.0,29137.0,34873.0,42294.0,116877.0,89534.0
95008,77671.0,159193.0,193452.0,190851.0,565741.0,687488.0
95010,22866.0,47835.0,50116.0,42921.0,77421.0,63064.0
95012,37252.0,48865.0,29584.0,16696.0,20530.0,9769.0
95014,57248.0,105069.0,155468.0,201071.0,922901.0,2282863.0
95017,2401.0,3457.0,2849.0,3273.0,26953.0,
95018,13844.0,28466.0,35017.0,36435.0,78041.0,37786.0
95019,28123.0,38958.0,23178.0,13189.0,13669.0,15130.0
95020,115066.0,177200.0,170939.0,171629.0,494665.0,421598.0
95023,98842.0,160194.0,166983.0,149485.0,344983.0,184768.0
95030,14687.0,26092.0,38213.0,43798.0,168336.0,1640939.0
95032,30793.0,62760.0,90405.0,96476.0,372847.0,1666685.0
95033,11733.0,20500.0,24637.0,31720.0,134861.0,329037.0
95035,111570.0,232013.0,255760.0,264309.0,735231.0,574369.0
95037,73813.0,127421.0,140985.0,155580.0,550387.0,730599.0
95039,4742.0,7624.0,6480.0,3674.0,11908.0,
95043,1345.0,2622.0,2701.0,1809.0,5793.0,
95045,9224.0,16402.0,14945.0,12623.0,34211.0,27005.0
95046,16113.0,24822.0,21172.0,21003.0,52820.0,97403.0
95050,65973.0,138665.0,151046.0,138902.0,384226.0,275915.0
95051,85490.0,184540.0,231178.0,251479.0,740904.0,619093.0
95054,37391.0,69486.0,80130.0,107811.0,400507.0,590082.0
95060,89817.0,143021.0,138051.0,137260.0,352032.0,600692.0
95062,80981.0,149631.0,136475.0,125274.0,263795.0,193325.0
95064,2591.0,3003.0,3699.0,3099.0,13379.0,
95065,14868.0,25584.0,31798.0,30362.0,92500.0,90240.0
95066,21202.0,41058.0,51631.0,57298.0,196796.0,282584.0
95070,33293.0,56082.0,77969.0,101201.0,431085.0,3046506.0
95073,23152.0,42982.0,45745.0,38966.0,109143.0,148184.0
95075,1053.0,2304.0,2173.0,3098.0,5844.0,6862.0
95076,251997.0,323099.0,227165.0,168342.0,274810.0,233354.0
95110,40613.0,79061.0,67961.0,58483.0,109501.0,84365.0
95111,140173.0,243527.0,188868.0,135786.0,214257.0,58733.0
95112,120656.0,201141.0,164625.0,132469.0,262905.0,176516.0
95113,4581.0,7465.0,7673.0,7322.0,18212.0,48154.0
95116,131815.0,216280.0,137381.0,86125.0,96369.0,30712.0
95117,66092.0,120012.0,101449.0,89068.0,220388.0,188287.0
95118,53751.0,105481.0,120927.0,125325.0,408794.0,302832.0
95119,15913.0,31324.0,38383.0,44058.0,144308.0,70003.0
95120,36949.0,65638.0,90603.0,112572.0,622212.0,1777937.0
95121,81042.0,149036.0,145814.0,125134.0,241046.0,169606.0
95122,155150.0,249242.0,168011.0,96966.0,96264.0,16974.0
95123,105380.0,225695.0,274087.0,266513.0,722281.0,392035.0
95124,67624.0,135234.0,159977.0,187178.0,721706.0,784183.0
95125,79387.0,164308.0,190811.0,189063.0,662773.0,1241129.0
95126,64250.0,130083.0,134032.0,120705.0,324823.0,391193.0
95127,160756.0,274814.0,218193.0,169804.0,310646.0,199677.0
95128,68725.0,142140.0,133325.0,118152.0,327609.0,284265.0
95129,50742.0,98335.0,119425.0,134060.0,530592.0,960823.0
95130,21914.0,44380.0,44088.0,40624.0,167352.0,176524.0
95131,46944.0,104054.0,118747.0,120939.0,363176.0,306603.0
95132,71277.0,143746.0,165159.0,166282.0,434242.0,258274.0
95133,53631.0,95453.0,93808.0,81018.0,183246.0,111796.0
95134,19528.0,47375.0,62388.0,90174.0,287339.0,216959.0
95135,22893.0,44216.0,60548.0,71813.0,307532.0,526085.0
95136,74607.0,160754.0,179006.0,191020.0,511190.0,274432.0
95138,21035.0,43800.0,55539.0,59431.0,244809.0,790000.0
95139,9573.0,18351.0,24722.0,32011.0,105500.0,58154.0
95140,595.0,988.0,3053.0,,13232.0,
