Zip Code,1 under 25K,25K under 50K,50K under 75K,75K under 100K,100K under 200K,200K or more
95148,82495.0,154524.0,159829.0,166249.0,439859.0,350913.0
95202,18380.0,12265.0,3732.0,1972.0,5540.0,
95203,44673.0,53190.0,36601.0,19359.0,28559.0,10815.0
95204,63459.0,114513.0,103539.0,75951.0,107583.0,72756.0
95205,117622.0,134595.0,65714.0,26814.0,23964.0,
95206,194352.0,254269.0,170534.0,99565.0,103099.0,14523.0
95207,118089.0,180899.0,142333.0,98673.0,156548.0,89421.0
95209,74640.0,135120.0,156098.0,151503.0,278584.0,56504.0
95210,101089.0,142541.0,94602.0,52812.0,55825.0,
95212,53046.0,90587.0,90292.0,82590.0,127717.0,119638.0
95215,58433.0,78902.0,53146.0,35405.0,57143.0,33545.0
95219,43151.0,92867.0,107364.0,105747.0,283762.0,324893.0
95220,14569.0,24320.0,21071.0,21111.0,48689.0,55610.0
95222,7509.0,13360.0,14106.0,14131.0,31905.0,15368.0
95223,9205.0,15681.0,16558.0,16040.0,25270.0,13056.0
95228,7446.0,14751.0,18016.0,18369.0,29958.0,18332.0
95230,1790.0,3638.0,2750.0,6068.0,,
95231,10880.0,16703.0,9722.0,7848.0,12403.0,
95232,770.0,1370.0,3728.0,,,
95236,13484.0,21684.0,18105.0,18368.0,45748.0,44882.0
95237,9739.0,15003.0,13562.0,12529.0,21404.0,10700.0
95240,111578.0,152713.0,124718.0,100438.0,143713.0,97973.0
95242,44972.0,90796.0,107305.0,106121.0,216823.0,123468.0
95245,3584.0,6156.0,8471.0,5776.0,13359.0,
95246,4128.0,7010.0,7078.0,6581.0,14290.0,
95247,9157.0,15256.0,18450.0,17543.0,30980.0,18032.0
95249,8471.0,15928.0,13444.0,12402.0,34900.0,
95251,1558.0,2294.0,2496.0,2006.0,5938.0,
95252,20975.0,44765.0,56135.0,54758.0,91761.0,23300.0
95255,3896.0,6380.0,6738.0,4466.0,15510.0,
95257,1120.0,1851.0,4210.0,,,0.0
95258,12254.0,17901.0,17345.0,20377.0,46646.0,51875.0
95301,85293.0,131032.0,111274.0,87641.0,133575.0,52487.0
95303,2302.0,3459.0,4313.0,,9357.0,
95304,20662.0,34466.0,33431.0,39534.0,123099.0,131222.0
95306,1798.0,3336.0,3546.0,3347.0,11859.0,
95307,102143.0,169142.0,137659.0,93167.0,94252.0,19276.0
95310,6206.0,10163.0,8736.0,7976.0,18736.0,
95311,4440.0,6037.0,5405.0,5857.0,8913.0,
95313,4612.0,6728.0,4106.0,1997.0,10038.0,
95315,30756.0,49913.0,34348.0,16496.0,18106.0,
95316,13873.0,26466.0,26515.0,23553.0,39856.0,21920.0
95317,2337.0,5389.0,4698.0,,,
95320,24766.0,48644.0,46052.0,47485.0,89256.0,41369.0
95321,7803.0,13017.0,16560.0,13212.0,20915.0,20078.0
95322,21293.0,34921.0,28099.0,18819.0,24554.0,8398.0
95323,2601.0,5659.0,4221.0,3573.0,23208.0,
95324,14037.0,30823.0,25815.0,22585.0,28546.0,20240.0
95326,22236.0,34313.0,33854.0,34308.0,52472.0,28931.0
95327,14287.0,22499.0,21654.0,18052.0,21971.0,10507.0
95328,8407.0,13008.0,9229.0,5600.0,3321.0,
95329,3555.0,7668.0,10098.0,10171.0,17608.0,
95330,34357.0,73246.0,81041.0,69602.0,84622.0,13616.0
95333,8435.0,11685.0,6935.0,5471.0,16253.0,
95334,45781.0,64983.0,38960.0,18292.0,28537.0,
95335,714.0,4564.0,,,,
95336,89988.0,167062.0,171425.0,153503.0,233110.0,74603.0
95337,58584.0,113776.0,121045.0,119292.0,216034.0,64802.0
95338,23776.0,41383.0,38432.0,36288.0,50375.0,20542.0
95340,80689.0,111445.0,101966.0,94311.0,167230.0,120395.0
95341,103022.0,94588.0,50804.0,27702.0,24026.0,8673.0
95345,1907.0,3655.0,2460.0,2968.0,3011.0,
95346,2548.0,6184.0,5210.0,5768.0,8032.0,
95348,79383.0,96972.0,82295.0,63001.0,85602.0,24295.0
95350,119933.0,197404.0,171953.0,126995.0,189072.0,86277.0
95351,123459.0,140441.0,78099.0,45352.0,44919.0,13638.0
95354,59175.0,92072.0,69328.0,46285.0,60879.0,52381.0
95355,109041.0,197473.0,226899.0,207433.0,375754.0,198379.0
95356,58748.0,108850.0,116612.0,104110.0,215583.0,407279.0
95357,27363.0,47112.0,49891.0,42270.0,67262.0,51795.0
95358,77407.0,114432.0,80848.0,54578.0,77106.0,45759.0
95360,25871.0,49634.0,41101.0,26911.0,31902.0,12482.0
95361,61064.0,111729.0,117697.0,113305.0,215184.0,133554.0
95363,62514.0,102664.0,89900.0,72473.0,100514.0,34691.0
95365,16175.0,19440.0,7779.0,3077.0,4589.0,
95366,28250.0,50204.0,67916.0,65606.0,171349.0,111264.0
95367,52609.0,86094.0,86155.0,75226.0,91677.0,30403.0
95368,26289.0,52088.0,61902.0,51194.0,68219.0,13778.0
95369,2566.0,4025.0,2646.0,2415.0,3685.0,
95370,56530.0,94407.0,101709.0,86032.0,143185.0,77453.0
95372,5682.0,11135.0,13583.0,9022.0,16424.0,
95374,4160.0,7498.0,4393.0,3124.0,5332.0,
95376,101970.0,193756.0,197420.0,174011.0,294719.0,74198.0
95377,39763.0,77752.0,106808.0,135804.0,336253.0,96778.0
95379,8012.0,15770.0,15176.0,14391.0,26888.0,
95380,98508.0,146143.0,106859.0,75469.0,99675.0,42725.0
95382,64603.0,112791.0,134381.0,123155.0,242974.0,100854.0
95383,9158.0,17295.0,17534.0,16457.0,28808.0,17211.0
95385,489.0,6595.0,,,,
95386,22513.0,38453.0,33157.0,25322.0,34696.0,15506.0
95388,40431.0,51042.0,24387.0,12475.0,16789.0,
95389,5995.0,10855.0,6573.0,3307.0,5729.0,
95391,9290.0,22833.0,39013.0,50998.0,150747.0,34560.0
95401,83519.0,159065.0,140067.0,105775.0,157621.0,142797.0
95403,89273.0,178610.0,181624.0,152080.0,305102.0,275431.0
95404,76026.0,144795.0,148002.0,132212.0,329971.0,459169.0
95405,41772.0,91615.0,103221.0,98704.0,207768.0,164221.0
95407,94126.0,170730.0,131551.0,87450.0,92180.0,21600.0
95409,48544.0,106363.0,128626.0,118702.0,275187.0,215506.0
95410,2384.0,3317.0,2727.0,1769.0,9738.0,
95412,555.0,3485.0,,,,0.0
95415,4223.0,6130.0,4437.0,3248.0,6184.0,
95420,405.0,5794.0,,,,
95421,2854.0,5921.0,5776.0,4410.0,14362.0,
95422,34628.0,38049.0,21603.0,12793.0,17609.0,
95423,8453.0,11998.0,9573.0,7453.0,8486.0,
95425,22969.0,44704.0,45570.0,42463.0,68721.0,29442.0
95427,1106.0,6777.0,,,,
95428,5211.0,7565.0,4262.0,6892.0,,
95432,926.0,9030.0,,,,
95436,11645.0,24204.0,24482.0,22609.0,39204.0,22122.0
95437,36938.0,61863.0,47567.0,34758.0,41060.0,20962.0
95439,2421.0,3962.0,3370.0,3080.0,11724.0,
95441,6588.0,12639.0,9958.0,8191.0,15563.0,17945.0
95442,7015.0,14626.0,16666.0,14522.0,28887.0,88910.0
95443,757.0,3293.0,,,,
95444,3456.0,6191.0,6728.0,4581.0,9406.0,6245.0
95445,6734.0,11523.0,11490.0,9082.0,20833.0,16233.0
95446,12127.0,23454.0,20756.0,15707.0,21884.0,17557.0
95448,42084.0,76954.0,70864.0,61002.0,139794.0,253909.0
95449,4498.0,7259.0,4396.0,3319.0,10808.0,
95450,690.0,1814.0,2752.0,,5984.0,
95451,24337.0,40707.0,36609.0,30186.0,48148.0,20291.0
95452,3281.0,7276.0,7178.0,7979.0,19343.0,38852.0
95453,23679.0,44829.0,38621.0,30126.0,45799.0,25626.0
95454,6661.0,8601.0,5357.0,3384.0,5933.0,
95456,1535.0,3034.0,2716.0,2295.0,7686.0,
95457,8840.0,13968.0,14062.0,8478.0,14899.0,
95458,6128.0,8888.0,6649.0,4744.0,5726.0,
95459,1003.0,1506.0,5583.0,,,
95460,7898.0,12237.0,11557.0,9567.0,18868.0,21443.0
95461,9687.0,15937.0,13963.0,10831.0,19417.0,8929.0
95462,3066.0,4119.0,5294.0,3970.0,6336.0,
95464,6175.0,8482.0,6210.0,3018.0,3339.0,
95465,5600.0,8936.0,8823.0,7885.0,15612.0,25810.0
95466,4224.0,5766.0,4158.0,2645.0,6487.0,
95467,7811.0,16201.0,23323.0,23815.0,39254.0,10219.0
95468,3997.0,5584.0,3047.0,2341.0,5377.0,
95469,4456.0,6460.0,5881.0,5469.0,10401.0,
95470,12835.0,24256.0,23129.0,21975.0,33137.0,12313.0
95472,52468.0,102757.0,110418.0,103870.0,245163.0,218531.0
95476,63611.0,125695.0,135214.0,121042.0,274987.0,405060.0
95482,68182.0,117726.0,96104.0,78806.0,131121.0,77576.0
95485,5510.0,10597.0,7618.0,6250.0,5554.0,
95490,29259.0,51108.0,44934.0,29517.0,40327.0,16451.0
95492,53507.0,101768.0,117649.0,119771.0,287944.0,129210.0
95494,432.0,6051.0,,,,
95501,55715.0,82824.0,65060.0,43240.0,56126.0,33507.0
95503,48419.0,85923.0,89876.0,73362.0,103645.0,60958.0
95519,38106.0,64782.0,66212.0,56225.0,80691.0,41279.0
95521,45007.0,53651.0,43004.0,35494.0,57562.0,39001.0
95524,4135.0,7884.0,8241.0,9253.0,15555.0,22853.0
95525,4545.0,6736.0,8663.0,6101.0,11394.0,
95526,1114.0,1753.0,7810.0,,,
95527,826.0,1371.0,3004.0,,,0.0
95528,2123.0,3628.0,4024.0,2694.0,4511.0,
95531,42289.0,65262.0,62172.0,54958.0,78534.0,27010.0
95536,6236.0,12523.0,11224.0,9125.0,13128.0,5737.0
95540,28853.0,50948.0,48810.0,40012.0,49486.0,33387.0
95542,6227.0,8347.0,5291.0,4023.0,9817.0,
95543,1217.0,2760.0,3761.0,3401.0,6189.0,
95546,6693.0,9117.0,4329.0,3841.0,4099.0,
95547,2383.0,4834.0,5025.0,5820.0,11863.0,
95548,3032.0,3091.0,5451.0,,,
95549,1269.0,2384.0,3733.0,4411.0,10102.0,
95551,3307.0,4921.0,4832.0,4223.0,13538.0,
95552,899.0,4619.0,,,,
95554,996.0,3299.0,,,,
95558,921.0,1639.0,2319.0,,,
95560,7748.0,10572.0,5939.0,3276.0,6695.0,
95562,7007.0,11820.0,10068.0,4999.0,4763.0,
95564,1159.0,3994.0,,,,
95565,2677.0,4775.0,4108.0,3850.0,,
95567,5844.0,8278.0,6685.0,4753.0,10441.0,
95570,6086.0,9741.0,9266.0,9551.0,14390.0,9961.0
95573,4265.0,6660.0,6744.0,4803.0,14116.0,
95585,997.0,1905.0,,,,0.0
95589,2647.0,3874.0,2763.0,5069.0,,
95602,33089.0,55950.0,67111.0,68824.0,159955.0,142493.0
95603,54360.0,91425.0,101969.0,103917.0,213541.0,167948.0
95605,34434.0,53398.0,34497.0,20270.0,21497.0,20645.0
95606,469.0,3550.0,,,,41567.0
95607,300.0,924.0,8302.0,,,
95608,115125.0,224188.0,237342.0,226764.0,484649.0,455534.0
95610,105188.0,200589.0,176303.0,141893.0,192673.0,530083.0
95612,3170.0,5783.0,5560.0,4665.0,11073.0,16649.0
95614,5888.0,13076.0,17549.0,21804.0,47732.0,14971.0
95615,2403.0,4605.0,3169.0,1988.0,6925.0,
95616,66906.0,99298.0,102370.0,110050.0,355319.0,397464.0
95618,34011.0,62890.0,72844.0,80722.0,289041.0,357655.0
95619,12838.0,23844.0,24035.0,18803.0,27193.0,8330.0
95620,41256.0,82951.0,82347.0,76316.0,160181.0,51426.0
95621,93133.0,204948.0,193267.0,147264.0,150999.0,15496.0
95623,9096.0,19137.0,20257.0,21983.0,38099.0,14819.0
95624,100503.0,202687.0,245571.0,256617.0,565385.0,213349.0
95626,12703.0,24125.0,24568.0,21818.0,40810.0,
95627,6995.0,18029.0,13947.0,9899.0,19615.0,
95628,75602.0,159721.0,187348.0,180484.0,434200.0,359182.0
95629,1678.0,3229.0,3106.0,4653.0,11387.0,
95630,83675.0,177268.0,248143.0,312252.0,994031.0,647003.0
95631,10394.0,22773.0,26484.0,30084.0,48127.0,18456.0
95632,56695.0,105653.0,108833.0,102712.0,164815.0,28632.0
95633,6020.0,11639.0,14236.0,14068.0,22409.0,
95634,5888.0,11640.0,13678.0,11766.0,21736.0,
95635,2114.0,3663.0,4446.0,5346.0,12259.0,
95636,1651.0,3668.0,4664.0,3455.0,5856.0,
95637,886.0,1224.0,2162.0,,4997.0,
95638,3896.0,7179.0,7303.0,10221.0,22046.0,15128.0
95640,13798.0,28057.0,34914.0,32532.0,45375.0,10181.0
95641,4502.0,7777.0,6789.0,5328.0,10659.0,
95642,17251.0,30271.0,30750.0,28276.0,47758.0,44144.0
95645,4092.0,7447.0,5148.0,2987.0,6873.0,
95648,77287.0,168164.0,227431.0,248830.0,478125.0,188396.0
95650,22853.0,40741.0,48562.0,54548.0,134283.0,236371.0
95651,1578.0,2483.0,3987.0,3150.0,12504.0,
95652,1062.0,1707.0,4340.0,,,
95655,5328.0,13716.0,16902.0,21713.0,42542.0,
95658,11107.0,23479.0,26648.0,26656.0,69983.0,67718.0
95659,1347.0,3030.0,2499.0,2252.0,4527.0,10015.0
95660,84130.0,137235.0,89933.0,43203.0,37171.0,
95661,55129.0,101912.0,123932.0,129746.0,330296.0,309718.0
95662,60227.0,130485.0,147645.0,138793.0,269535.0,93710.0
95663,4751.0,8923.0,11703.0,13727.0,34419.0,22428.0
95664,2072.0,3927.0,4855.0,6597.0,21889.0,
95665,9227.0,18440.0,20135.0,18425.0,30641.0,13186.0
95666,10364.0,18969.0,25207.0,21370.0,26810.0,6633.0
95667,68370.0,125368.0,144545.0,142629.0,282004.0,126322.0
95668,1747.0,2440.0,3437.0,4391.0,14148.0,
95669,5037.0,10955.0,10161.0,9041.0,17114.0,14603.0
95670,116346.0,227907.0,213000.0,171878.0,311438.0,211771.0
95672,7054.0,11419.0,18186.0,21637.0,61936.0,41775.0
95673,33600.0,64793.0,61621.0,46778.0,47532.0,15036.0
95674,1630.0,3214.0,3587.0,3225.0,10106.0,
95677,44183.0,91409.0,103378.0,110598.0,241771.0,122513.0
95678,84238.0,172842.0,184085.0,172558.0,314864.0,103776.0
95681,2756.0,5221.0,4988.0,3775.0,6809.0,
95682,50173.0,96008.0,115780.0,133991.0,343741.0,193975.0
95683,7464.0,15902.0,25938.0,33730.0,116797.0,91669.0
95684,5799.0,10786.0,13066.0,11232.0,23287.0,
95685,9269.0,18458.0,21690.0,19725.0,39704.0,19870.0
95687,108329.0,224909.0,260499.0,260405.0,526428.0,122752.0
95688,60830.0,110467.0,137033.0,143813.0,406586.0,189339.0
95689,2270.0,4881.0,6551.0,8273.0,14597.0,
95690,6582.0,11065.0,7865.0,4962.0,10377.0,21517.0
95691,64562.0,135170.0,158930.0,146239.0,255962.0,71723.0
95692,8905.0,18298.0,19854.0,18287.0,28911.0,12660.0
95693,11425.0,19502.0,26348.0,30988.0,82884.0,74734.0
95694,20154.0,39334.0,35992.0,32424.0,64301.0,31389.0
95695,77684.0,159544.0,131811.0,113762.0,212457.0,164168.0
95703,3215.0,6458.0,7135.0,8424.0,18700.0,
95709,9779.0,17409.0,20274.0,17844.0,43026.0,19162.0
95713,14288.0,27405.0,32693.0,32614.0,54242.0,24867.0
95722,7497.0,15179.0,23109.0,21128.0,49912.0,64248.0
95726,15535.0,30084.0,38425.0,37814.0,56942.0,11436.0
95742,10512.0,25609.0,44231.0,52923.0,118277.0,33058.0
95746,26433.0,44801.0,59578.0,76239.0,327400.0,839801.0
95747,73453.0,153900.0,226695.0,284949.0,719967.0,307918.0
95757,49410.0,106761.0,147873.0,179748.0,411305.0,121450.0
95758,95023.0,229014.0,284322.0,272904.0,531515.0,158932.0
95762,42714.0,73756.0,113572.0,165657.0,660138.0,1091584.0
95765,43589.0,89340.0,122426.0,152752.0,448777.0,242311.0
95776,50072.0,97518.0,87915.0,73640.0,129099.0,41861.0
95811,18739.0,38796.0,26312.0,15321.0,22872.0,38438.0
95814,21718.0,44494.0,30567.0,20546.0,29358.0,33465.0
95815,67753.0,87489.0,47957.0,25052.0,25995.0,12373.0
95816,46567.0,116911.0,94912.0,68132.0,128730.0,115105.0
95817,33180.0,54614.0,44788.0,30248.0,37089.0,9356.0
95818,43224.0,83763.0,90511.0,83653.0,226616.0,208553.0
95819,24436.0,69584.0,94922.0,97436.0,242087.0,205484.0
95820,91374.0,155617.0,113681.0,70105.0,59788.0,11076.0
95821,83967.0,131011.0,122850.0,107621.0,175917.0,75776.0
95822,102592.0,192316.0,166759.0,115939.0,172316.0,77112.0
95823,196185.0,302277.0,199901.0,109663.0,95431.0,12624.0
95824,89112.0,110564.0,54420.0,24649.0,19412.0,
95825,88286.0,129358.0,103940.0,66743.0,105370.0,98097.0
95826,79154.0,161619.0,164416.0,130046.0,183420.0,42758.0
95827,46449.0,106561.0,91888.0,65564.0,74706.0,24793.0
95828,143229.0,245079.0,179742.0,117048.0,123629.0,29145.0
95829,45641.0,91289.0,106298.0,98557.0,210403.0,74079.0
95830,1307.0,2765.0,3155.0,2629.0,9643.0,7321.0
95831,71828.0,185350.0,213775.0,198736.0,451601.0,253264.0
95832,31565.0,44380.0,23962.0,9611.0,9210.0,
95833,85136.0,183710.0,155107.0,108545.0,146928.0,44315.0
95834,56007.0,115705.0,108010.0,78917.0,123929.0,66527.0
95835,50304.0,133000.0,175134.0,180460.0,359202.0,120865.0
95837,536.0,3020.0,,,11522.0,
95838,98141.0,142454.0,86157.0,43758.0,36325.0,
95841,53281.0,86433.0,63534.0,45019.0,51290.0,34964.0
95842,80981.0,139040.0,109726.0,67369.0,63628.0,
95843,83837.0,182694.0,198163.0,169967.0,238351.0,29022.0
95864,36421.0,75737.0,91761.0,98576.0,280809.0,614266.0
95901,74608.0,114672.0,101209.0,70267.0,91461.0,20686.0
95903,6612.0,6836.0,3602.0,2740.0,3334.0,
95912,11619.0,23948.0,16235.0,11788.0,15806.0,29373.0
95914,1828.0,2698.0,4614.0,2270.0,2702.0,
95916,3129.0,4372.0,4077.0,3429.0,5117.0,
95917,7196.0,11387.0,11049.0,9444.0,9868.0,9807.0
95918,3311.0,7267.0,8171.0,10464.0,20854.0,8663.0
95919,2442.0,4889.0,4541.0,3124.0,7531.0,
95920,772.0,5589.0,,,,
95922,1232.0,1654.0,4972.0,,,
95925,1244.0,,3069.0,,,
95926,75823.0,110696.0,105557.0,99584.0,153719.0,75529.0
95928,71849.0,103007.0,100354.0,86614.0,174402.0,204757.0
95932,17323.0,32396.0,25875.0,20639.0,38327.0,33242.0
95934,678.0,3841.0,,,,
95935,1784.0,2315.0,1964.0,3657.0,,0.0
95938,7686.0,15851.0,15563.0,14807.0,33025.0,26587.0
95939,810.0,1440.0,4036.0,,,
95941,880.0,1506.0,3365.0,,,
95942,2597.0,4817.0,6100.0,7186.0,16040.0,
95943,1539.0,3328.0,4560.0,,6380.0,11308.0
95945,59607.0,94068.0,90517.0,72715.0,120599.0,77822.0
95946,17519.0,37848.0,45452.0,43444.0,83316.0,45189.0
95947,3570.0,6349.0,6075.0,6036.0,6850.0,
95948,24716.0,43364.0,32041.0,24593.0,35819.0,21168.0
95949,35479.0,67423.0,81850.0,84661.0,152442.0,70390.0
95953,24980.0,38569.0,29920.0,19104.0,23506.0,13689.0
95954,24400.0,43319.0,39677.0,32106.0,33518.0,5683.0
95957,1534.0,2897.0,3802.0,2031.0,6828.0,
95959,37256.0,61473.0,71733.0,68182.0,142943.0,123087.0
95960,3543.0,4326.0,8036.0,,,
95961,51419.0,89672.0,79847.0,56260.0,64075.0,7652.0
95962,3186.0,5147.0,5889.0,4998.0,15196.0,
95963,35962.0,62525.0,46765.0,34726.0,38898.0,16930.0
95965,45301.0,61957.0,44503.0,32764.0,35198.0,19737.0
95966,60729.0,97183.0,89165.0,73674.0,90403.0,30863.0
95968,5754.0,7806.0,5750.0,5346.0,,
95969,59272.0,97801.0,90089.0,76034.0,120232.0,57678.0
95970,1104.0,2198.0,3377.0,,10040.0,
95971,12658.0,24859.0,26710.0,23089.0,31188.0,12038.0
95973,66341.0,116103.0,117588.0,112808.0,193837.0,119477.0
95975,4046.0,7307.0,6621.0,5993.0,15683.0,
95977,2907.0,5712.0,6683.0,5491.0,9250.0,
95979,764.0,1755.0,2106.0,3524.0,,
95982,6175.0,13062.0,15395.0,10514.0,19747.0,11423.0
95983,876.0,2045.0,5517.0,,,0.0
95987,16830.0,32534.0,20593.0,9795.0,13641.0,9615.0
95988,19211.0,34251.0,29932.0,24230.0,33686.0,23758.0
95991,94249.0,136656.0,118580.0,89390.0,124281.0,54587.0
95993,68718.0,130188.0,129073.0,125509.0,212250.0,102482.0
96001,68007.0,106187.0,113576.0,104336.0,184693.0,149320.0
96002,75864.0,116587.0,105477.0,86538.0,128154.0,66626.0
96003,91024.0,158215.0,155111.0,132468.0,188308.0,79815.0
96006,1153.0,2398.0,4826.0,,,0.0
96007,52623.0,83433.0,75348.0,53172.0,48504.0,20200.0
96008,3867.0,6508.0,6052.0,6242.0,14540.0,
96013,8138.0,15845.0,16886.0,10883.0,19108.0,
96015,1092.0,5344.0,,,,
96016,453.0,1096.0,5163.0,,,
96019,22336.0,36669.0,30540.0,21945.0,24372.0,
96020,6983.0,10175.0,11918.0,10729.0,18376.0,
96021,38930.0,58871.0,40546.0,25853.0,28329.0,10958.0
96022,31264.0,56293.0,59240.0,49219.0,73199.0,20628.0
96023,3418.0,4795.0,3313.0,5702.0,,
96024,1797.0,3239.0,2304.0,2141.0,4000.0,
96025,5477.0,7482.0,7364.0,3776.0,6321.0,
96027,4319.0,8555.0,7914.0,6168.0,13006.0,
96028,3097.0,5583.0,6533.0,5316.0,7519.0,
96032,4697.0,8427.0,8395.0,7088.0,8657.0,
96033,821.0,1717.0,3208.0,,,0.0
96034,673.0,4868.0,,,,
96035,7660.0,11467.0,6942.0,4937.0,6136.0,
96038,1655.0,2707.0,1996.0,5229.0,,
96039,2262.0,4776.0,6689.0,,,
96040,631.0,4741.0,,,,
96041,5103.0,7496.0,5643.0,3306.0,9581.0,
96044,2277.0,3399.0,3343.0,2108.0,3529.0,
96047,2063.0,2999.0,3102.0,2613.0,6812.0,
96048,1408.0,2331.0,2547.0,4103.0,,0.0
96050,794.0,1458.0,3558.0,,,
96051,2671.0,4238.0,4651.0,4056.0,7398.0,
96052,2702.0,4902.0,4432.0,2440.0,3392.0,
96055,8459.0,13549.0,13134.0,8055.0,47199.0,
96056,2845.0,6086.0,7324.0,3287.0,9597.0,
96057,2661.0,5650.0,5197.0,2913.0,4169.0,
96058,2054.0,2731.0,7139.0,,,
96059,1316.0,2330.0,1743.0,4549.0,,
96062,2222.0,4449.0,4595.0,4748.0,13533.0,
96064,8531.0,16562.0,14615.0,11261.0,15154.0,
96065,778.0,1368.0,2954.0,,,0.0
96067,17978.0,27542.0,31551.0,26071.0,42108.0,19657.0
96069,2033.0,3364.0,2844.0,2041.0,6556.0,
96073,7930.0,17646.0,18553.0,20709.0,47558.0,25837.0
96080,62895.0,107331.0,92292.0,74461.0,102695.0,46208.0
96086,749.0,2795.0,,,0.0,
96088,9408.0,17265.0,18941.0,15727.0,19796.0,
96091,1489.0,2288.0,2068.0,4915.0,,
96094,14302.0,23478.0,21564.0,20759.0,22687.0,24004.0
96096,1680.0,2451.0,3285.0,2785.0,4445.0,
96097,22264.0,40350.0,35754.0,27427.0,29803.0,29136.0
96101,11917.0,19879.0,17131.0,14794.0,25004.0,
96103,3191.0,7109.0,8192.0,6779.0,17147.0,
96104,1706.0,3681.0,3356.0,4965.0,,
96105,745.0,1615.0,1928.0,1968.0,3040.0,0.0
96107,1675.0,4851.0,3900.0,3398.0,5336.0,
96109,1742.0,3670.0,4342.0,2202.0,4261.0,
96114,4953.0,10294.0,15857.0,16158.0,26716.0,
96117,685.0,6205.0,,,,
96118,2532.0,5957.0,7439.0,5135.0,6090.0,
96120,1937.0,3191.0,3230.0,2078.0,8750.0,
96121,497.0,1576.0,2480.0,4985.0,,
96122,8823.0,14578.0,13313.0,10369.0,15353.0,6961.0
96124,474.0,5431.0,,,,0.0
96125,5813.0,,,,,0.0
96128,983.0,1801.0,3484.0,2824.0,3620.0,
96130,26411.0,48732.0,64848.0,61771.0,77367.0,16677.0
96134,5400.0,9218.0,5661.0,3455.0,6632.0,
96137,5610.0,12276.0,15087.0,9493.0,19411.0,
96146,3657.0,6713.0,4205.0,3867.0,10958.0,19176.0
96150,38121.0,50389.0,47182.0,40632.0,66358.0,37620.0
96161,18378.0,34582.0,38701.0,40309.0,102079.0,130630.0
